"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-23","11.41",," 1529","0.00",,"75","54",,"   50","   50","21.9","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-24","15.21",," 1446","0.25",,"76","55",,"  120","  150","28.0","36.9","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-25","17.00",," 1914","0.38",,"79","44",,"  210","  210","33.1","44.1","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-26","20.13",," 1310","0.00",,"58","38",,"  220","  220","33.1","45.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-27","7.16",," 0021","0.00",,"54","35",,"  230","  290","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-28","8.50",," 0849","0.19",,"43","34",,"  270","  270","18.1","21.9","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-29","4.47",," 0035","0.00",,"47","29",,"  100","  360","8.9","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-04-30","9.17",," 1606","0.00",,"62","31",,"  100","   90","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-01","10.29",," 1718","0.00",,"73","47",,"  160","  160","21.0","25.9",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-02","13.42",," 1457","0.40",,"74","50",,"  170","  160","30.0","38.0","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-03","12.53",," 0830","0.02",,"57","40",,"  270","  240","25.1","32.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-04","5.82",," 1711","0.00",,"66","34",,"  220","  220","19.9","23.9",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-05","5.82",," 1614","0.00",,"75","46",,"  290","  290","15.0","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-06","7.61",," 1550","0.00",,"82","44",,"  230","  220","35.1","38.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-07","11.41",," 2200","0.61",,"70","50",,"  200","   20","23.0","29.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-08","13.87",," 1452","0.00",,"62","41",,"   50","   50","25.1","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-09","6.04",," 1433","0.00",,"60","36",,"  350","   10","16.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-10","6.71",," 2111","0.02",,"65","37",,"   60","   50","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-11","18.12",," 1029","1.14",,"59","47",,"  350","  350","33.1","42.9","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-12","6.71",," 1459","0.00",,"62","37",,"   80","  130","12.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-13","16.33",," 1750","0.05",,"72","44",,"  130","  120","31.1","44.1",,,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-14","9.17",," 0143","0.10",,"67","45",,"  160","  160","21.9","28.0","    1","    1",,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-15","7.61",," 0958","0.00",,"59","37",,"   40","   50","21.0","25.9","    1","    1",,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-16","8.95",," 1436","0.00",,"73","37",,"  220","  230","21.9","31.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-17","13.20",," 0943","0.17",,"73","49",,"  300","  290","25.1","33.1","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-18","9.17",," 0620","0.01",,"60","40",,"  330","  310","19.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-19","2.91",," 1606","0.01",,"64","37",,"   60","   50","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-20","6.93",," 1920","0.00",,"66","45",,"  290","  310","18.1","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-21","8.05",," 1240","0.00",,"66","38",,"   10","  260","18.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-22","8.50",," 1457","0.00",,"63","42",,"   30","   90","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-23","9.62",," 1430","0.00",,"58","41",,"   30","   20","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-24","8.05",," 1013","0.00",,"69","38",,"  100","  100","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-25","11.63",," 1342","0.01",,"78","44",,"  170","  170","23.9","29.1",,,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-26","11.41",," 2232","0.70",,"81","50",,"   20","   20","23.0","30.0","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-27","16.55",," 1140","0.00",,"56","43",,"   10","   20","29.1","36.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-28","7.61",," 1404","0.00",,"65","39",,"   40","   40","15.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-29","2.68",," 2158","0.13",,"67","40",,"   60","  140","13.0","15.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-30","10.96",," 1058","0.33",,"77","54",,"  170","  170","32.0","40.9","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-05-31","12.08",," 1459","0.00",,"80","58",,"  260","  260","25.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-01","3.36",," 1608","0.00",,"81","52",,"   30","   50","15.0","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-02","3.80",," 2347","0.00",,"86","55",,"   30","   30","18.1","23.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-03","8.95",," 1220","0.45",,"74","59",,"  100","  100","23.0","31.1","    1","    1","    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-04","4.03",," 1854","0.00",,"82","59",,"   30","   30","10.1","13.0","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-05","14.76",," 1220","0.10",,"88","67",,"  200","  200","25.9","36.9","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-06","21.25",," 1446","0.00",,"88","72",,"  190","  190","35.1","48.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-07","12.97",," 1238","0.00",,"86","71",,"  170","  190","23.9","30.0","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-08","11.18",," 1114","0.66",,"87","67",,"  300","  300","32.0","42.9","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-09","9.40",," 0938","0.21",,"74","66",,"  230","  220","18.1","25.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-10","9.17",," 1301","0.02",,"80","55",,"  220","  210","21.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-11","9.17",," 1205","0.00",,"85","60",,"  170","  170","21.9","30.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-12","16.11",," 2348","0.09",,"91","70",,"  240","  220","42.9","70.0",,,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-13","10.74",," 0151","0.30",,"79","62",,"  230","  220","25.1","33.1","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-14","9.62",," 1214","0.00",,"84","57",,"  190","  220","21.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-15","9.40",," 1257","0.70",,,,,"  260","  260","19.9","19.9","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-16","9.62",," 1219","0.00",,"73","56",,"  310","  290","21.0","25.9",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-17","11.41",," 1642","0.00",,"77","53",,"  270","  280","21.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-18","5.82",," 1227","0.00",,"78","53",,"  330","  340","18.1","25.9",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-19","2.68",," 1402","0.00",,"81","50",,"  300","  300","13.0","18.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-20","4.70",," 1525","0.57",,"84","57",,"  260","  260","21.0","25.9",,,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-21","6.49",," 1734","0.04",,"82","58",,"  280","  300","21.0","23.9","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-22","5.82",," 1633","0.08",,"81","56",,"  280","  300","21.9","31.1",,,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-23","5.37",," 1730","0.01",,"78","55",,"   60","   60","15.0","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-24","4.03",," 1508","0.00",,"82","54",,"  160","  160","14.1","16.1","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-25","8.50",," 1140","0.16",,"80","67",,"  190","  170","21.9","28.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-26","7.83",," 1555","0.00",,"86","71",,"  220","  220","16.1","21.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-27","7.38",," 1446","0.02",,"83","65",,"  170","  210","18.1","21.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-28","14.32",," 1439","0.02",,"83","64",,"  260","  250","35.1","52.1",,,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-29","10.51",," 1216","0.26",,"76","61",,"  290","  290","28.0","35.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-06-30","7.61",," 1315","0.00",,"81","57",,"  340","  310","18.1","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-01","7.61",," 1335","0.00",,"83","55",,"  220","  210","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-02","11.63",," 1605","0.09",,"87","63",,"  270","  280","25.9","36.0","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-03","10.74",," 0534","0.00",,"74","52",,"   30","  300","18.1","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-04","5.37",," 1331","0.00",,"78","50",,"   50","   40","14.1","19.9",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-05","4.25",," 1158","0.00",,"82","50",,"   70","   90","12.1","17.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-06","8.28",," 1156","0.00",,"87","57",,"  170","  170","19.9","25.1","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-07","10.74",," 2310","0.11",,"87","71",,"  250","  250","31.1","38.9","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-08","9.17",," 1208","0.06",,"85","70",,"  250","  230","18.1","23.9",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-09","9.17",," 1225","0.00",,"84","64",,"  300","  320","21.0","25.1",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-10","8.50",," 1845","0.76",,"81","63",,"  320","  320","25.1","31.1","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-11","7.38",," 0245","0.36",,"88","62",,"  330","  320","23.0","36.0","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-12","10.51",," 0350","0.49",,"81","64",,"  280","  280","23.9","33.1","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-13","12.75",," 1252","0.00",,"79","60",,"  260","  260","25.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-14","5.37",," 1308","0.00",,"84","58",,"  260","  270","16.1","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-15","7.61",," 1544","0.00",,"89","60",,"  200","  190","21.9","29.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-16","6.04",," 1317","0.00",,"89","68",,"  220","  220","17.0","21.9","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-17","8.72",," 1427","0.00",,"88","68",,"  200","  200","17.0","21.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-18","5.82",," 1443","0.00",,"87","70",,"  220","  210","16.1","21.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-19","5.82",," 2347","1.44",,"80","66",,"  260","  260","31.1","46.1","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-20","4.92",," 0000","0.18",,"85","65",,"  290","  260","14.1","21.0","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-21","5.82",," 0730","0.15",,"85","69",,"  260","  270","21.0","25.1","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-22","6.71",," 1851","0.00",,"79","59",,"   10","  360","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-23","5.82",," 1232","0.00",,"82","56",,"  360","  350","16.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-24","4.25",," 1740","0.00",,"81","56",,"  210","  220","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-25","5.14",," 1213","0.00",,"82","61",,"  210","  190","12.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-26","7.61",," 1125","0.00",,"83","61",,"  300","  320","16.1","21.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-27","4.92",," 1349","0.00",,"82","58",,"  210","  210","15.0","19.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-28","4.25",," 1340","0.00",,"87","63",,"   40","   50","14.1","17.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-29","6.93",," 2006","0.17",,"88","63",,"  230","  210","25.1","33.1","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-30","8.05",," 1613","0.01",,"89","70",,"  280","  260","17.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-07-31","4.03",," 1324","0.06",,"89","71",,"  310","  320","30.0","40.0","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-01","4.92",," 1439","0.00",,"91","72",,"  280","  270","14.1","17.0","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-02","6.71",," 0901","0.00",,"84","63",,"   50","  340","13.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-03","5.59",," 0936","0.00",,"86","58",,"  120","  140","14.1","21.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-04","7.61",," 1836","1.17",,"89","71",,"  240","  250","40.0","47.0","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-05","6.26",," 0532","0.00",,"88","70",,"  220","  210","18.1","21.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-06","6.49",," 1831","0.00",,"84","66",,"  260","  230","15.0","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-07","9.17",," 1225","0.00",,"82","62",,"  310","  320","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-08","3.80",," 0925","0.00",,"81","58",,"  340","  360","12.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-09","6.49",," 1417","0.88",,"79","60",,"  360","  360","21.9","25.1",,,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-10","6.26",," 1525","0.00",,"76","54",,"  340","  340","15.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-11","3.80",," 1744","0.01",,"80","54",,"   50","   60","14.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-12","1.34",," 1128","0.00",,"79","63",,"  140","  230","8.1","10.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-13","2.01",," 1608","0.00",,"81","63",,"   50","   60","12.1","15.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-14","6.04",," 1322","0.00",,"80","60",,"   10","   20","15.0","19.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-15","6.49",," 1524","0.01",,"80","56",,"   10","   20","16.1","21.9","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-16","5.59",," 1551","0.00",,"82","54",,"  260","  320","13.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-17","6.93",," 1205","0.00",,"84","59",,"  230","  210","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-18","4.92",," 1327","0.00",,"84","62",,"  220","  260","15.0","21.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-19","4.70",," 1524","0.00",,"85","60",,"   20","   20","15.0","18.1","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-20","6.04",," 1332","0.00",,"84","65",,"   50","   70","13.0","17.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-21","6.71",," 1533","0.01",,"81","66",,"  140","  140","16.1","21.0",,,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-22","10.51",," 1707","0.03",,"84","72",,"  170","  170","19.9","25.1","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-23","8.50",," 1010","0.00",,"86","66",,"  230","  230","16.1","19.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-24","7.16",," 0959","0.00",,"81","59",,"   30","  360","13.0","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-25","9.62",," 0926","0.00",,"76","55",,"   20","   50","18.1","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-26","7.38",," 1427","0.00",,"78","57",,"   50","   60","17.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-27","3.80",," 0608","0.00",,"86","54",,"  350","   20","12.1","23.9","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-28","4.47",," 0938","0.16",,"80","61",,"  130","  140","16.1","19.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-29","6.49",," 1214","0.00",,"85","60",,"  290","  260","15.0","21.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-30","2.68",," 1404","0.00",,"87","55",,"  230","  220","12.1","15.0",,,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-08-31","3.36",," 1424","0.00",,"90","57",,"  140","  140","15.0","18.1","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-01","5.37",," 1040","0.00",,"92","59",,"  160","  140","13.0","16.1","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-02","3.36",," 1734","0.00",,"95","62",,"  160","  160","21.0","25.9","    1",,"    1",,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-03","10.29",," 0604","0.00",,"76","66",,"   20","  300","16.1","23.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-04","13.20",," 2227","2.41",,"67","61",,"  310","  310","23.0","31.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-05","5.82",," 2358","0.00",,"72","54",,"  310","  310","17.0","21.9","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-06","4.70",," 1336","0.02",,"75","52",,"  270","  250","15.0","23.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-07","7.16",," 1453","0.00",,"74","52",,"  260","  260","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-08","5.82",," 1726","1.22",,"68","50",,"  340","  350","14.1","17.0","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-09","3.80",," 0950","0.00",,"69","46",,"   10","   10","12.1","25.9","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-10","4.03",," 1431","0.00",,"73","44",,"  130","  140","12.1","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-11","7.83",," 1543","0.00",,"78","56",,"  160","  170","18.1","23.0","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-12","6.26",," 0342","0.70",,"74","70",,"  210","  210","14.1","17.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-13","10.74",," 1830","6.02",,"77","70",,"  200","  210","21.0","29.1","    1",,"    1",,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-14","9.62",," 1415","1.21",,"73","60",,"  300","  300","19.9","25.1","    1",,,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-15","4.70",," 1019","0.09",,"65","52",,"  330","  330","14.1","17.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-16","5.82",," 1455","0.00",,"72","47",,"  190","  190","14.1","17.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-17","6.49",," 1254","0.00",,"84","54",,"   50","  260","15.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-18","5.59",," 1239","0.01",,"77","53",,"   70","  140","13.0","17.0","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-19","5.14",," 0700","0.00",,"79","55",,"  200","  160","10.1","14.1","    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-20","0.67",," 1428","0.00",,"84","56",,"  110","  320","6.0","8.1","    1","    1",,,,"    1",
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2008-09-21","3.13",," 1529","0.01",,"83","55",,"   40","   40","10.1","13.0","    1","    1",,,,"    1",
